Ellucian UK Limited,10537345
Richmond UK Holdco Limited,10537415
UK Green Investment Lyle Limited,10537974
Infracapital (Sense) Limited,10538591
200 Degrees Holdings Limited,10538723
WSG Industrial Services UK Limited,10538872
Welcome Furniture Group Limited,10539330
S.J.Phillips Limited,10539688
Finbourne Technology Limited,10539696
The Lions Prep Ltd,10540589
Omnia Outsourcing Limited,10540590
ASE II Holbeck Limited,10541886
The Derivatives Service Bureau (DSB) Limited,10542063
Saltend Chemicals Park Limited,10542068
Nordomatic UK Ltd,10543203
LSP Renewables Limited,10543650
SGX FX Systems UK Limited,10546847
Newsmith Stainless Holdings Limited,10547722
Super Global Technologies Ltd,10547853
TG Convenience Stores Limited,10548028
Lighthouse Intelligence Holdings Ltd,10548390
Fod Mobility Group Limited,10549020
Assala Energy UK Limited,10549881
Adaptavist Ventures Ltd,10550338
Care Concern Group Limited,10550872
Worldwide Freight Logistics Limited,10551180
NSS Holdings Limited,10551208
Rouse Acquisitionco Limited,10551260
Tyre Holdings Limited,10551538
Infront Sports & Media UK Limited,10551691
Britdeals Limited,10551715
Xcelant Limited,10552186
GCH Operations Holdings Ltd,10552631
Centrica Services Limited,10553056
Immersive Labs Ltd,10553244
Techsimulater Ltd,10554806
Baird Foods Holdings Limited,10554858
GCH (Hertfordshire) Ltd,10555728
GCH (South) Ltd,10555747
TRP Trading Company Limited,10555909
Learnlight Holdings Limited,10556728
Convergent Technology Limited,10556915
ABL Capital Investments Ltd,10558505
Myco Contracts Limited,10558526
PMWB Limited,10559503
Utmost Life And Pensions Limited,10559664
Becket Holdings Ltd,10560363
DT Hughes Holdings Ltd,10560392
GSLT Holdings Limited,10560823
Time Manufacturing Acquisition (UK) Limited,10560981
Jumio UK Limited,10561447
Hammonds Fitted Furniture Group Limited,10561795
Red Ventures Limited,10562357
Maison Estelle Limited,10564926
David Lloyd Clubs Limited,10565274
Effective Security Holdings Limited,10565277
Danbro Workforce Solutions Ltd,10567033
Robert Kukla Spedition UK Ltd,10567517
Optilan Holdco 3 Limited,10567873
Hi Bob (UK) Limited,10568577
Eesl Energypro Assets Limited,10568873
Canada Goose UK Retail Limited,10568936
Crown Aggregates Ltd,10570161
Next Ventures Group Limited,10572247
Hochfeld International Ltd,10573289
The Football Pools Limited,10573569
Zenith Automotive Holdings Limited,10574333
Imperial Homes Southern Counties Ltd,10574678
TTG Capital Limited,10575233
SBR South Limited,10575346
CC117 Limited,10576603
80 Charlotte Street Limited,10579271
Xtera Topco Limited,10580604
KGM Underwriting Services Limited,10581020
Mount Street Group Limited,10582560
Blackbuck Acquisitions Limited,10584019
North Bay Holdings Ltd,10584125
RR Alden Group Limited,10584131
Danbro Employment Umbrella Ltd,10585274
Cortx Holdings Limited,10585680
Saf Group Holdco Limited,10587968
On Direct Group Limited,10588493
Cschem Limited,10588794
Trafalgar Workforce Solutions Limited,10589288
Lemon Pepper Holdings Limited,10589672
Acosta RH Limited,10589849
Deep Sea Stavanger (UK) Ltd,10589853
Deep Sea Atlantic (UK) Ltd,10589884
Collins 2017 Limited,10589981
Xtera Limited,10591225
Unibond Seafood International Limited,10591352
Mone Brothers Group Ltd,10591880
Homes 2 Inspire Limited,10592680
Cornerstone Ondemand UK Holdings Limited,10592838
DWS Group Limited,10592910
Cornerstone Ondemand International Limited,10593622
Lockton Services Limited,10593711
Cornerstone Ondemand Europe Limited,10593722
Panmure Liberum Group Limited,10593768
Grantley Hall Limited,10594492
Hopton Trading Holdings Limited,10594820
Nviron Group Ltd,10594932
Darta Yorkshire Ltd,10595430
Noel Topco Limited,10595570
Kwa Analytics Group Limited,10596017
Canalside Fenny Ltd,10596787
ABVR Holdings Limited,10597111
FP Topco Limited,10598063
Amtrex International Limited,10599648
DPM BH Holdings Limited,10599833
Dipwood Holdings Limited,10599949
Metamark Group Holdings Limited,10600313
Recognise Bank Limited,10603119
Travelopia Group Holdings Limited,10604770
Tim Midco Limited,10605234
Fello Holdings Limited,10607251
Consolidated Timber Holdings Group Limited,10607497
Eleva Capital Partners (UK) Limited,10607788
Tedstone Holdings Limited,10607947
BGF Investment Management Limited,10608481
Tait Group International Limited,10608925
Asahi Europe & International Ltd,10609034
Convergence Holdings Limited,10609040
First Mile Holdings Limited,10609682
Anglo International Shipping Group Limited,10609727
Goodfish Group Limited,10610457
Asahi Premium Brands Ltd,10610536
Mapleco1 Ltd,10610657
Mick George Recycling Limited,10611481
Snowflake Computing U.K. Limited,10611715
Strada UK Professional Services Limited,10612354
Lyma Life Limited,10613047
Wise Group Holdings Limited,10613336
NF Football Investments Limited,10613412
Bark.Com Global Limited,10614196
Quadgas Holdco Limited,10614254
Japan Food Express Limited,10615325
Quadgas Midco Limited,10615396
Leeways Group Limited,10617652
Core Communication Holdings Limited,10617689
Metropolis Group Limited,10618673
Auria Solutions UK I Ltd,10618887
RGB Facades Limited,10619432
Quadgas Finance Plc,10619488
Food Hub Limited,10619783
Breck Homes Limited,10621017
Ciessem Investments Limited,10621028
Greenshields JCB Holdings Limited,10621297
Penketh Group Holdings Limited,10622184
MMCG (2) Limited,10622354
Grip UK Property Investments Limited,10623900
Churchill Knight Umbrella Limited,10624123
Colne Valley Mechanical Limited,10624605
Lupfaw 445 Limited,10624646
Zopa Group Plc,10624955
The Hearing Care Partnership Limited,10625083
McCoy Contractors Limited,10626135
Smol Limited,10626548
Gobion Construction Ltd,10626719
M.F. Freeman Holdings Limited,10626915
Zopa Bank Limited,10627575
Fi Holdings Limited,10628677
Magrock Group Limited,10629127
Global Ports Holding Limited,10629250
Breck Holdings Limited,10630285
Baems Limited,10630643
The Ethikos Group Ltd,10631183
Nobel Midco Limited,10631201
St Francis Group 2 Limited,10631485
DSM SFG Group Holdings Limited,10631602
Teg Holdings Limited,10632641
Aramark Defence Services Limited,10633160
Nella Holdings Limited,10633614
Nadal Newco Limited,10634277
Tatton Asset Management Plc,10634323
Compare The Market Limited,10636682
Modern Health Group Limited,10636699
Efficio International Limited,10637603
Kroll Agency And Trustee Services Ltd,10638132
NyD Holdings Limited,10638823
Gafoor Holding Limited,10638888
Agent Provocateur Limited,10640672
Van National Limited,10641482
Fairyloot Ltd,10641483
Juniper Ventures Limited,10641710
M.K.M. Building Supplies (Group) Limited,10641736
HG M & E Limited,10642370
Renewable Energy Income Partnership Holdings 1 Limited,10644098
Jjo Holdings Limited,10644362
New Scientist Limited,10644366
Marb Bondco Plc,10645768
Dart Leasing & Finance Limited,10646029
Pixelogic Media UK Limited,10646064
William Reed Group Ltd,10646654
HSH Hotels (2017) Limited,10647164
Extra Cash & Carry Limited,10647237
Allfunds Group Plc,10647359
Eni Energy Group Limited,10647707
Tatti Lashes Ltd,10648424
Bondcare (London) Holding Ltd,10648844
Bondcare (London) Ltd,10649160
Advanced Direct Mail Holdings Limited,10649756
Bluewater Lancaster Production (UK) Limited,10649779
Easy Newco Limited,10650704
Ligentia Group Holdings Limited,10650773
Chasseron Limited,10650783
Bucherer Holding Limited,10650813
Thermatic Technical FM Limited,10650952
Molo Hotel Group Limited,10651742
Salutem LD Topco Limited,10652314
Seastar Ship Holdings Limited,10652591
Allison Homes Group Limited,10653289
Prax Hurricane Holdings Limited,10654801
Project Quill Holding Limited,10654833
Coolr Ltd,10655778
Forth Hold Limited,10656175
Prax Hurricane GLA Limited,10656211
2 Excel (Holdings) Limited,10656583
BGF Group Plc,10657226
Adaptavist UK Services Ltd,10658755
Fortis IBA Limited,10659382
Keys PCE Limited,10660100
INEOS FPS Limited,10660338
KJW Group Limited,10661486
GVO B-1 Limited,10661698
Alcedo Orange Limited,10661801
Beds & Bars Group Limited,10661826
UK Skinlabs Limited,10661932
Adexa Direct Limited,10662078
SR2 Rec Limited,10662207
Dixstone UK Limited,10664145
CNM Chemicals And Minerals Trading Co., Ltd,10664214
Ripon Mortgages Plc,10664477
Drax Finco Plc,10664639
BT Pension Scheme Administration Limited,10665093
EORI (UK) Limited,10666593
CFC Group 2017 Limited,10666844
Connect Midco Limited,10666894
Daffodil Energy Supply Limited,10666902
Connect Midco II Limited,10667112
CFC Bidco 2017 Limited,10667281
Stuart Plant Limited,10667599
Mary Randall Vickers & Co Limited,10667745
Tristone Group Ltd,10668549
Ventol Limited,10668769
CMS Cepcor (Holdings) Limited,10669097
Unitas Stoke-On-Trent Ltd,10669801
Gba Logistics Ltd,10670062
Blends Flavours & Colours Limited,10670248
Sovos Compliance UK Holding Limited,10670748
Beacons Business Interiors Group Ltd,10671022
Bess Holdco 2 Limited,10671242
Greenray Turbine Solutions Limited,10673442
NAED Repip (Holdings) Limited,10673500
LGIM Real Assets Limited,10673702
Azzurro Associates Limited,10673742
Greenergy Group Holdings III Limited,10673871
Greenray Energy Solutions Group Limited,10674657
Hamsard 3447 Limited,10674899
Virtus London 5 Limited,10675163
Virtus London 6 Limited,10675278
Enfinium Ferrybridge Holdings Limited,10675660
Robertson Developments Holdings Limited,10675699
King's Fertility Limited,10676368
R S Miller Group Limited,10676954
Harben Finance 2017-1 Plc,10676994
VGI Holdings Limited,10677869
Weird Fish Holdings Limited,10678099
NG25 Limited,10680722
The Consulting Consortium Holdings Limited,10681135
Mobilitas Group Limited,10681685
Phase EU Limited,10682018
Residential Secure Income Plc,10683026
Dynamic Wipe Industries (UK) Limited,10683572
B.P. Marsh (North America) Limited,10684211
PT Precision Machined Components Limited,10684288
Zeal Creative Group Limited,10685927
Phillips Assets Limited,10685966
St. Annes (Holdings) Limited,10686300
House Of Fraser Limited,10686681
Precision For Medicine (UK), Ltd,10687625
Howden M&A Limited,10687642
Alloyed Limited,10687859
Allison Homes SW Limited,10687878
MPRD Limited,10688784
SPS Sportsoft Limited,10688793
Anglo Global Property Limited,10688906
Tui Group Fleet Finance Limited,10688932
Ekwilliams Accountants Limited,10689068
Com Laude Group Limited,10689074
Olympus Management Ltd,10689885
Openreach Limited,10690039
Vanguard Global Realty Limited,10690044
Skyjet Europe Limited,10690346
Melling Property Holdings (Wigan) Ltd,10690668
DB Realisations Limited,10690791
Blahnik Group Limited,10691603
Triventura Midco I Limited,10692177
Enva Topco Limited,10692707
Splendid Restaurants (Harland) Limited,10692934
Demipower (2017) Ltd,10692963
Novation 2017 Limited,10693039
FRP Mercia Holdco Limited,10693054
Hanaro Limited,10693161
Gastronomy Restaurants Limited,10693377
Prema Holdings Ltd,10694136
Omar Group Holdings Limited,10694240
Excellerate Holdings (PVT) Limited,10694263
Bordon Developments Holdings Limited,10694343
Liaise Management Limited,10694421
Arada London Ltd,10695267
Whitehill & Bordon Development Company Phase 1a Ltd,10695696
Polyus Finance Plc,10695706
Insulet International Limited,10695788
Partridge Of Hampshire Holdings Limited,10697153
Tom Hixson Group Limited,10697226
Ancala Bioenergy Holdco Limited,10697237
Sasa Foods Limited,10697256
Ancala Bioenergy Limited,10697363
SP-Logistics Holdings Ltd,10698350
Vapormatic U.K. Limited,10698462
Anel Engineering & Contracting Limited,10700193
BW Workplace Experts Limited,10700265
Poole Bay Holdings Limited,10701446
Reward Loyalty UK Limited,10701520
Carebrook Holdings Ltd,10701552
Plena Holding UK Limited,10701904
GB Bank Limited,10702260
Chopstix Group Ltd,10702275
Moores Metals Group Limited,10703808
Prosapient Limited,10704431
Carestream Dental Technology Parent Limited,10704525
Wave Life Sciences UK Limited,10705375
BP INV3 Topco Ltd,10705391
Altodigital Networks Limited,10706663
ZVC UK Ltd,10708268
Schroder Private Assets Holdings Limited,10708573
Vas Panel Limited,10709000
Bristow & Sutor (Services) Limited,10709125
HH Global Corporate Services Limited,10709268
Ken Mallinson & Sons Holdings Limited,10709291
Hird Group Holdings Limited,10710020
Whco3 Limited,10710964
Mistsolar Holdings Limited,10710968
Bounteous UK Ltd,10711071
Parser Limited,10712549
Believe Money Group Limited,10712693
IMT Medical Transport Limited,10713061
Alfa Financial Software Holdings Plc,10713517
Ninja Tune Holdings Limited,10713956
Norfolk Primary Care C.I.C,10714447
Eurofins Forensic Services Limited,10715102
RM217 Limited,10715662
Zaf Holdings Limited,10718004
Ncino Global Ltd,10718055
Emerald Technology Consulting Group Limited,10718233
Hattons Of London Ltd,10718280
Oxford Direct Services Trading Limited,10719214
Oxford Direct Services Limited,10719222
Business Data Partners Holdings Limited,10719271
ICG Global Limited,10719342
McLaren Group Limited,10720174
BWS Alpha Limited,10720583
Croftwood Care UK Limited,10721289
Minster Care Group Limited,10721304
Alltaster Limited,10721632
Soundmark Wind Limited,10721881
Domis Construction Limited,10722270
Sonningmay Wind Limited,10722635
Ovo Group Ltd,10722770
Global Education Holdings Limited,10723430
London Radiotherapy Centre Ltd,10723835
Outlook Energy Holdings Limited,10724615
Surefire Management Services Limited,10724951
Search Recruitment Group Limited,10725340
Renewable Transport Fuel Services Limited,10726249
SVF Investments (UK) Limited,10726292
Forest Gate (Corby) Property Limited,10726300
John Henshall (Fruit Salesmen) Holdings Limited,10726783
Compass Agri (Holdings) Limited,10728335
Harbour International Limited,10728451
Superstruct Entertainment Limited,10729135
Bie Bidco Limited,10730057
CPL Topco Limited,10730291
Oodle Funding Limited,10732975
Malcolm Building Services Limited,10733492
Carestream Dental Technology Topco Limited,10734197
Quinn Groundworks & Construction Ltd,10734534
Evergreen Garden Care Limited,10734538
Kalibrate Acquisition Limited,10734592
Garden Care Holdco Limited,10734653
2097 Holdings Limited,10734827
Evergreen Garden Care UK Ltd,10735156
Octavius Infrastructure Ltd,10735268
Met Structures Limited,10735398
Luscombe Motors Holdings Limited,10735522
The Gym King (Holdings) Limited,10735941
Nivoda Limited,10736332
Brand Alliance (License) Limited,10736916
American International Group UK Limited,10737370
Preservation Capital Partners Limited,10737610
Brian Easey Holdings Ltd,10738104
Dental Partners Trading Limited,10738262
Daiwater Investment Limited,10738347
Salboy International Limited,10739544
MM! The Party (Holdings) Ltd,10740073
MM! The Party Ltd,10740742
Fashion Apparel Limited,10741539
Methods Holdings Limited,10741656
Duster Topco Limited,10742305
Duster Midco 2 Limited,10742369
Duster Bidco Limited,10742402
Stonebridge Payment Solutions Ltd,10744315
Stonebridge Contracting Solutions Ltd,10744331
VP Med Group Limited,10745990
Casting Holding Company Limited,10746968
Lewis Forecourt Holdings Limited,10747157
Toolbox Holding Ltd,10747709
Sparks Commercial Holdings Limited,10748025
Fedex Express UK Limited,10748439
Rock Rail South Western (Holdings) 1 Limited,10749688
Typsa Limited,10750310
Greythorn Services Ltd,10752886
Kandy Therapeutics Limited,10753028
Bellis Holdings Limited,10753672
Mtalx Global Holdings Limited,10753710
Octopus Electric Vehicles Limited,10754317
Rock Rail South Western Plc,10754652
Maple Bidco Limited,10754743
Carfico Limited,10754779
Acrisure Re UK Limited,10755170
